Unit ID,Sector,MSI Status,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,Net Price,Cost of Attendance: In State,Cost of Attendance: Out of State,Cost of Attendance: In District,Affordability Gap (net price minus income earned working 10 hrs at min wage),Weekly Hours to Close Gap,State Minimum Wage,Income Earned from Working 10 Hours a Week at State's Minimum Wage,Monthly Center-Based Child Care Cost,Annual Center-Based Child Care Cost,Adjusted Monthly Center-Based Child Care Cost,Monthly Home-Based Child Care Cost,Adjusted Monthly Home-Based Child Care Cost,Annual Home-Based Child Care Cost,Latitude,Longitude,Region #,Institution Name,City,State Abbreviation,Sector Name,MSI Type,"Cost of Attendance: In State, On Campus",County Name,Zip Code,Region,Highest Degree Offered Name,Highest Level Offered Name,Institution Size Category Name,UNIQUE_IDENTIFICATION_NUMBER_OF_THE_INSTITUTION,City of Institution,Institution Type,Sector of Institution,"Average Net Price After Grants, 2020-21","Average Net Price After Grants, 2019-20","Average Net Price After Grants, 2018-19","Percent of First-Time, Full-Time Undergraduates Awarded Pell Grants","Percent Full-time, First-time, Pell Grant Recipients Receiving an Award - 6 Years","Percent Full-time, First-time, Pell Grant Recipients Still Enrolled at Same Institution - 8 Years",Bachelor's Degree Graduation Rate Bachelor Degree Within 6 Years - Total,Bachelor's Degree Graduation Rate Within 4 Years - Total,Bachelor's Degree Graduation Rate Within 5 Years - Total,"First-Time, Full-Time Retention Rate","Percent of Full-time, First-time Degree-Seeking Undergraduates","Average Amount of Institutional Grant Aid Awarded to First-Time, Full-Time Undergraduates","Average Amount of Federal, State, Local, or Institutional Grant Aid Awarded","Percent of First-Time, Full-Time Undergraduates Awarded Federal, State, Local or Institutional Grant Aid",Number of Undergraduates Enrolled,Institution Size Category,Instructional Expenses Per FTE,Instructional Expenses FASB per FTE,Endowment Assets FASB per Student,Hispanic-serving Institution (HSI),Predominantly Black Institution (PBI),Asian American or Native American Pacific Islander-Serving Institution (AANAPISI),Native American Non-Tribal Institution (NANTI),Historically Black College or University (HBCU),Tribal College or University (TCU),Median Earnings of Students Working and Not Enrolled 10 Years After Entry,Median Earnings of Dependent Students Working and Not Enrolled 10 Years After Entry,Median Earnings of Independent Students Working and Not Enrolled 10 Years After Entry,LATITUDE,LONGITUDE
101709,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17498.6,25407.0,38427.0,25407.0,13873.6,38.28,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,33.11,-86.87,3.0,University of Montevallo,Montevallo,AL,"Public, 4-year or above",,29138,Shelby County,35115-6000,South,Master's degree,Post-master's certificate,"1,000 - 4,999",101709,Montevallo,Public Four-Year,1,17207.0,18702.0,16027.0,43.0,47.0,1.0,52.0,34.0,49.0,71.0,22.0,10119.0,12257.0,95.0,1965.0,2,12702.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,38656.0,36406.0,33,-87
101736,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5704.8,9982.0,12522.0,9982.0,2079.8,5.7,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,34.74,-87.68,3.0,Northwest-Shoals Community College,Muscle Shoals,AL,"Public, 2-year",,.,Colbert County,35661,South,Associate's degree,Associate's degree,"1,000 - 4,999",101736,Muscle Shoals,Public Two-Year,4,3493.0,6460.0,8091.0,62.0,19.0,1.0,,,,65.0,12.0,2900.0,5952.0,95.0,900.0,2,5764.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,31413.0,30675.0,35,-88
101879,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11400.6,22357.0,32557.0,22357.0,7775.6,21.44,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,34.81,-87.68,3.0,University of North Alabama,Florence,AL,"Public, 4-year or above",,24790,Lauderdale County,35632-0001,South,Doctor's degree - research/scholarship,Doctor's degree,"5,000 - 9,999",101879,Florence,Public Four-Year,1,12379.0,13279.0,14033.0,34.0,37.0,2.0,51.0,28.0,47.0,75.0,16.0,7366.0,9243.0,95.0,4530.0,3,8346.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,39235.0,39628.0,35,-88
101897,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.8,10913.0,13453.0,10913.0,943.8,2.5999999999999996,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,34.55,-85.91,3.0,Northeast Alabama Community College,Rainsville,AL,"Public, 2-year",,.,Jackson County,35986,South,Associate's degree,Associate's degree,"1,000 - 4,999",101897,Rainsville,Public Two-Year,4,3109.0,3351.0,3137.0,63.0,30.0,2.0,,,,71.0,14.0,4505.0,6151.0,80.0,885.0,2,5680.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,34121.0,30062.0,35,-86
101912,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23870.4,38603.0,38603.0,38603.0,20245.4,55.84000000000001,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,34.76,-86.65,3.0,Oakwood University,Huntsville,AL,"Private not-for-profit, 4-year or above",HBCU,40422,Madison County,35896,South,Master's degree,Post-master's certificate,"1,000 - 4,999",101912,Huntsville,Private Not-For-Profit Four-Year,2,22484.0,27330.0,23398.0,48.0,43.0,1.0,49.0,27.0,47.0,73.0,20.0,11915.0,14669.0,94.0,1255.0,2,8317.0,8317.0,19676.0,,0.0,0.0,0.0,1.0,0.0,47921.5,38905.0,32151.0,35,-87
101994,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.33333333333334,8267.0,11333.0,8267.0,-3386.6666666666665,-9.333333333333334,7.25,72.5,1023.2000000000002,12278.4,1103.21,986.4,1063.54,11836.799999999997,31.459999999999997,-86.96,3.0,Reid State Technical College,Evergreen,AL,"Public, 2-year",,.,Conecuh County,36401,South,Associate's degree,Associate's degree,"Under 1,000",101994,Evergreen,Public Two-Year,4,931.0,1893.0,2918.0,51.0,41.0,0.0,,,,73.0,20.0,4797.0,8043.0,95.0,144.0,1,10843.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,22780.0,27625.0,31,-87
102030,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4013.2,10287.0,12827.0,10287.0,388.2,1.08,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,30.690000000000005,-88.06,3.0,Bishop State Community College,Mobile,AL,"Public, 2-year",HBCU,.,Mobile County,36603-5898,South,Associate's degree,Associate's degree,"1,000 - 4,999",102030,Mobile,Public Two-Year,4,3698.0,4868.0,5735.0,68.0,16.0,1.0,,,,58.0,14.0,4116.0,6924.0,90.0,887.0,2,6114.0,,,,0.0,0.0,0.0,1.0,0.0,27937.0,24971.0,27946.0,31,-88
102049,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28160.4,56503.0,56503.0,56503.0,24535.4,67.67999999999999,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,33.46,-86.79,3.0,Samford University,Birmingham,AL,"Private not-for-profit, 4-year or above",,57456,Jefferson County,35229-2240,South,Doctor's degree - research/scholarship and professional practice,Doctor's degree,"5,000 - 9,999",102049,Birmingham,Private Not-For-Profit Four-Year,2,31871.0,31322.0,30695.0,10.0,65.0,0.0,79.0,68.0,78.0,89.0,25.0,18614.0,19443.0,99.0,3549.0,3,14292.0,14292.0,61050.0,,0.0,0.0,0.0,0.0,0.0,47921.5,53524.0,47154.0,33,-87
102058,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,11233.0,11233.0,11233.0,,,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,32.42,-87.03,3.0,Selma University,Selma,AL,"Private not-for-profit, 4-year or above",HBCU,11600,Dallas County,36701,South,Master's degree,Master's degree,"Under 1,000",102058,Selma,Private Not-For-Profit Four-Year,2,,,,,5.0,0.0,1.0,0.0,1.0,,5.0,,,,9.0,1,,,,,,,,,,,,,32,-87
102067,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12101.5,12795.0,15335.0,12795.0,8476.5,23.4,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,33.12,-87.56,3.0,Shelton State Community College,Tuscaloosa,AL,"Public, 2-year",HBCU,.,Tuscaloosa County,35405-8522,South,Associate's degree,Associate's degree,"1,000 - 4,999",102067,Tuscaloosa,Public Two-Year,4,8662.0,8847.0,6907.0,52.0,16.0,1.0,,,,64.0,14.0,3376.0,5408.0,77.0,1671.0,2,5849.0,,,,0.0,0.0,0.0,1.0,0.0,36041.0,32028.0,28628.0,33,-88
102076,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7946.0,13449.0,17513.0,13449.0,4321.0,11.9,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,34.2,-86.17,3.0,Snead State Community College,Boaz,AL,"Public, 2-year",,13916,Marshall County,35957-0734,South,Associate's degree,Associate's degree,"1,000 - 4,999",102076,Boaz,Public Two-Year,4,7877.0,6116.0,5430.0,53.0,32.0,1.0,,,,71.0,22.0,4338.0,6209.0,65.0,997.0,2,3443.0,,,,0.0,0.0,0.0,0.0,0.0,36041.0,33207.0,27475.0,34,-86
102094,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16051.6,23610.0,32586.0,23610.0,12426.6,34.28,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,30.7,-88.18,3.0,University of South Alabama,Mobile,AL,"Public, 4-year or above",,25809,Mobile County,36688-0002,South,Doctor's degree - research/scholarship and professional practice,Doctor's degree,"10,000 - 19,999",102094,Mobile,Public Four-Year,1,14984.0,14822.0,13624.0,37.0,38.0,1.0,47.0,28.0,43.0,71.0,20.0,5183.0,7774.0,92.0,7400.0,4,10104.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,42596.0,44554.0,31,-88
102234,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14119.0,39162.0,39162.0,39162.0,10494.0,28.919999999999998,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,30.690000000000005,-88.14,3.0,Spring Hill College,Mobile,AL,"Private not-for-profit, 4-year or above",,41356,Mobile County,36608-1791,South,Master's degree,Post-master's certificate,"1,000 - 4,999",102234,Mobile,Private Not-For-Profit Four-Year,2,21781.0,23067.0,22362.0,43.0,50.0,0.0,56.0,48.0,56.0,79.0,22.0,31002.0,34816.0,100.0,948.0,2,7490.0,7490.0,18525.0,,0.0,0.0,0.0,0.0,0.0,47921.5,49139.0,34981.0,31,-88
102270,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13151.2,24017.0,24017.0,24017.0,9526.2,26.279999999999994,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,33.2,-87.59,3.0,Stillman College,Tuscaloosa,AL,"Private not-for-profit, 4-year or above",HBCU,26678,Tuscaloosa County,35401,South,Bachelor's degree,Bachelor's degree,"Under 1,000",102270,Tuscaloosa,Private Not-For-Profit Four-Year,2,14760.0,19922.0,18111.0,73.0,19.0,0.0,15.0,6.0,13.0,64.0,15.0,4013.0,9312.0,98.0,643.0,1,3605.0,3605.0,25405.0,,0.0,0.0,0.0,1.0,0.0,47921.5,32072.0,34362.0,33,-88
102298,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15806.6,22251.0,22251.0,22251.0,12181.6,33.62,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,33.43,-86.11,3.0,Talladega College,Talladega,AL,"Private not-for-profit, 4-year or above",HBCU,25654,Talladega County,35160,South,Master's degree,Master's degree,"Under 1,000",102298,Talladega,Private Not-For-Profit Four-Year,2,13163.0,17180.0,15264.0,69.0,35.0,0.0,25.0,20.0,24.0,60.0,19.0,5895.0,9478.0,76.0,1004.0,2,4273.0,4273.0,2328.0,,0.0,0.0,0.0,1.0,0.0,47921.5,28252.0,28884.0,33,-86
102313,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6755.25,12811.0,15351.0,12811.0,3130.25,8.65,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,32.35,-86.34,3.0,H Councill Trenholm State Community College,Montgomery,AL,"Public, 2-year",HBCU,.,Montgomery County,36108-3199,South,Associate's degree,Associate's degree,"1,000 - 4,999",102313,Montgomery,Public Two-Year,4,5386.0,6425.0,7850.0,81.0,31.0,1.0,,,,60.0,14.0,3760.0,6684.0,85.0,758.0,2,6302.0,,,,0.0,0.0,0.0,1.0,0.0,36041.0,26679.0,25728.0,32,-86
102368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14058.0,22447.0,32239.0,22447.0,10433.0,28.78,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,31.8,-85.96,3.0,Troy University,Troy,AL,"Public, 4-year or above",,24158,Pike County,36082-0001,South,Doctor's degree - research/scholarship and professional practice,Doctor's degree,"10,000 - 19,999",102368,Troy,Public Four-Year,1,12486.0,13257.0,12951.0,43.0,34.0,4.0,51.0,30.0,47.0,74.0,12.0,8336.0,8893.0,82.0,7474.0,4,6742.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,39193.0,39455.0,32,-86
102377,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33312.75,39266.0,39266.0,39266.0,29687.75,81.9,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,32.43,-85.71,3.0,Tuskegee University,Tuskegee,AL,"Private not-for-profit, 4-year or above",HBCU,43454,Macon County,36088-1920,South,Doctor's degree - research/scholarship and professional practice,Doctor's degree,"1,000 - 4,999",102377,Tuskegee,Private Not-For-Profit Four-Year,2,36907.0,36528.0,33420.0,61.0,44.0,3.0,57.0,27.0,44.0,80.0,25.0,2640.0,5287.0,91.0,2068.0,2,14340.0,14340.0,53096.0,,0.0,0.0,0.0,1.0,0.0,47921.5,45189.0,40292.0,32,-86
102395,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20920.0,20920.0,20920.0,,,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,30.64,-87.91,3.0,United States Sports Academy,Daphne,AL,"Private not-for-profit, 4-year or above",,.,Baldwin County,36526-7055,South,Doctor's degree - other,Doctor's degree,"Under 1,000",102395,Daphne,Private Not-For-Profit Four-Year,2,,,,,,,,,,,1.0,,,,14.0,1,8365.0,8365.0,6897.0,,0.0,0.0,0.0,0.0,0.0,47921.5,,48831.0,31,-88
102429,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5501.2,16281.0,19837.0,16281.0,1876.2,5.16,7.25,72.5,1023.2,12278.4,1103.21,986.4,1063.54,11836.8,33.84,-87.27,3.0,Bevill State Community College,Jasper,AL,"Public, 2-year",,15907,Walker County,35501,South,Associate's degree,Associate's degree,"1,000 - 4,999",102429,Jasper,Public Two-Year,4,8762.0,8978.0,8328.0,50.0,23.0,2.0,,,,67.0,13.0,4446.0,9637.0,96.0,1061.0,2,7659.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,33018.0,27526.0,34,-87
102553,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15096.4,27903.0,42030.0,27903.0,9926.4,19.18,10.34,103.4,1501.6,18019.2,1619.03,1087.2,1172.22,13046.4,61.19,-149.83,4.0,University of Alaska Anchorage,Anchorage,AK,"Public, 4-year or above",,29580,Anchorage Municipality,99508,West,Doctor's degree - research/scholarship and professional practice,Doctor's degree,"10,000 - 19,999",102553,Anchorage,Public Four-Year,1,12816.0,11283.0,11961.0,29.0,22.0,2.0,32.0,15.0,27.0,69.0,6.0,3943.0,7523.0,80.0,4052.0,4,13122.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,47371.0,48868.0,61,-150
102580,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14093.5,22539.0,22539.0,22539.0,8923.5,17.25,10.34,103.4,1501.6,18019.2,1619.03,1087.2,1172.22,13046.4,61.6,-149.11,4.0,Alaska Bible College,Palmer,AK,"Private not-for-profit, 4-year or above",,22131,Matanuska-Susitna Borough,99645,West,Bachelor's degree,Bachelor's degree,"Under 1,000",102580,Palmer,Private Not-For-Profit Four-Year,2,11480.0,15870.0,18816.0,57.0,50.0,0.0,33.0,0.0,33.0,100.0,14.0,2666.0,8171.0,100.0,24.0,1,5290.0,5290.0,3720.0,,0.0,0.0,0.0,0.0,0.0,47921.5,,,62,-149
102614,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11027.4,22623.0,36735.0,22623.0,5857.4,11.320000000000002,10.34,103.4,1501.6,18019.2,1619.03,1087.2,1172.22,13046.4,64.86,-147.82,4.0,University of Alaska Fairbanks,Fairbanks,AK,"Public, 4-year or above",ANNHI,25340,Fairbanks North Star Borough,99775,West,Doctor's degree - research/scholarship,Doctor's degree,"5,000 - 9,999",102614,Fairbanks,Public Four-Year,1,9379.0,10778.0,9643.0,27.0,25.0,2.0,44.0,26.0,39.0,68.0,9.0,4863.0,8808.0,90.0,2345.0,3,19104.0,,,,0.0,0.0,1.0,0.0,0.0,47921.5,44639.0,42443.0,65,-148
102632,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8473.2,23648.0,37784.0,23648.0,3303.2,6.4,10.34,103.4,1501.6,18019.2,1619.03,1087.2,1172.22,13046.4,58.38000000000001,-134.64,4.0,University of Alaska Southeast,Juneau,AK,"Public, 4-year or above",ANNHI,27128,Juneau City and Borough,99801-8697,West,Master's degree,Post-master's certificate,"1,000 - 4,999",102632,Juneau,Public Four-Year,1,7428.0,10506.0,11000.0,33.0,28.0,0.0,29.0,13.0,27.0,65.0,6.0,2929.0,8360.0,83.0,477.0,2,15362.0,,,,0.0,0.0,1.0,0.0,0.0,27937.0,40460.0,41243.0,58,-135
102669,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18927.0,36004.0,36004.0,36004.0,13757.0,26.6,10.34,103.4,1501.6,18019.2,1619.03,1087.2,1172.22,13046.4,61.19,-149.8,4.0,Alaska Pacific University,Anchorage,AK,"Private not-for-profit, 4-year or above",ANNHI,35892,Anchorage Municipality,99508,West,Doctor's degree -  professional practice,Doctor's degree,"Under 1,000",102669,Anchorage,Private Not-For-Profit Four-Year,2,19830.0,20944.0,20426.0,63.0,50.0,0.0,22.0,17.0,22.0,68.0,9.0,10187.0,16403.0,100.0,294.0,1,13548.0,13548.0,244958.0,,0.0,0.0,1.0,0.0,0.0,47921.5,43778.0,55057.0,61,-150
102711,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12071.0,,,,6901.0,13.3,10.34,103.4,1501.6,18019.2,1619.03,1087.2,1172.22,13046.4,60.11,-149.44,4.0,Alaska Vocational Technical Center,Seward,AK,"Public, less-than 2-year",,,Kenai Peninsula Borough,99664-0889,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",102711,Seward,Public Two-Year,7,12365.0,9748.0,9668.0,37.0,,,,,,94.0,25.0,4244.0,6809.0,54.0,83.0,1,32724.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,44753.0,30626.0,60,-149
102845,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26789.2,24253.0,24253.0,24253.0,21914.2,44.94,9.75,97.5,1588.4,19060.8,1712.61,1381.2,1489.21,16574.4,45.62,-122.48999999999998,4.0,Charter College,Vancouver,WA,"Private for-profit, 4-year or above",,.,Clark County,98683-7575,West,Bachelor's degree,Bachelor's degree,"1,000 - 4,999",102845,Vancouver,Private For-Profit Four-Year,3,25320.0,24737.0,29502.0,75.0,46.0,0.0,,,,,22.0,1908.0,8138.0,94.0,2215.0,2,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,42415.0,35964.0,46,-122
103501,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18401.5,,,,13231.5,25.55,10.34,103.4,1501.6,18019.2,1619.03,1087.2,1172.22,13046.4,61.18,-149.86,4.0,Alaska Career College,Anchorage,AK,"Private for-profit, 2-year",,,Anchorage Municipality,99507-1033,West,Associate's degree,Associate's degree,"Under 1,000",103501,Anchorage,Private For-Profit,6,15912.0,13828.0,15222.0,49.0,64.0,0.0,,,,72.0,67.0,500.0,5539.0,57.0,317.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,37861.0,29891.0,61,-150
103529,0.0,,,,,,,,,,,,,,,10.34,103.4,1501.6,18019.2,1619.03,1087.2,1172.22,13046.4,64.86,-147.85,4.0,University of Alaska System of Higher Education,Fairbanks,AK,Administrative Unit,,,Fairbanks North Star Borough,99775-5000,West,Doctor's degree - research/scholarship,Doctor's degree,Not applicable,103529,Fairbanks,Other,0,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,65,-148
103741,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17914.0,,,,11839.0,19.5,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,32.24,-110.93,4.0,Empire Beauty School-Tucson,Tucson,AZ,"Private for-profit, less-than 2-year",,,Pima County,85716,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",103741,Tucson,Private For-Profit,9,14995.0,15636.0,14390.0,69.0,,,,,,85.0,38.0,1000.0,4958.0,70.0,112.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,25226.0,23046.0,32,-111
103893,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,33.57,-112.1,4.0,Carrington College-Phoenix North,Phoenix,AZ,"Private for-profit, 2-year",,,Maricopa County,85051-4063,West,Associate's degree,Associate's degree,"1,000 - 4,999",103893,Phoenix,Private For-Profit,6,28104.0,22579.0,23149.0,88.0,69.0,0.0,,,,61.0,21.0,583.0,3641.0,89.0,1281.0,2,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,32581.0,32677.0,34,-112
103909,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47700.0,,,,41625.0,68.525,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,33.39,-111.85,4.0,Carrington College-Mesa,Mesa,AZ,"Private for-profit, 2-year",,,Maricopa County,85210-5005,West,Associate's degree,Associate's degree,"Under 1,000",103909,Mesa,Private For-Profit,6,42322.0,39306.0,39950.0,82.0,73.0,0.0,,,,54.0,12.0,1000.0,3952.0,84.0,591.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,32581.0,32677.0,33,-112
103927,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41198.25,,,,35123.25,57.8,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,32.22,-110.98,4.0,Carrington College-Tucson,Tucson,AZ,"Private for-profit, 2-year",,,Pima County,85745-2974,West,Associate's degree,Associate's degree,"Under 1,000",103927,Tucson,Private For-Profit,6,39655.0,37577.0,34764.0,87.0,75.0,0.0,,,,76.0,24.0,,3681.0,87.0,517.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,32581.0,32677.0,32,-111
103954,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14486.5,,,,8411.5,13.8,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,32.24,-110.87,4.0,Arizona Academy of Beauty,Tucson,AZ,"Private for-profit, less-than 2-year",,,Pima County,85712,West,Non-degree granting,"At least 1, but less than 2 academic yrs","Under 1,000",103954,Tucson,Private For-Profit,9,9612.0,6637.0,10260.0,93.0,,,,,,33.0,6.0,543.0,4485.0,100.0,48.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,24423.0,25473.0,32,-111
103963,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22441.8,,,,16366.8,26.919999999999998,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,33.54,-112.16,4.0,Miller-Motte College-Arizona Automotive Institute,Glendale,AZ,"Private for-profit, 2-year",,,Maricopa County,85301-3579,West,Associate's degree,Associate's degree,"Under 1,000",103963,Glendale,Private For-Profit,9,22318.0,23458.0,21219.0,60.0,,,,,,49.0,20.0,,3741.0,70.0,397.0,1,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,29426.0,27694.0,34,-112
104090,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,33.57,-112.11,4.0,Brookline College-Phoenix,Phoenix,AZ,"Private for-profit, 4-year or above",,,Maricopa County,85021,West,Master's degree,Master's degree,"Under 1,000",104090,Phoenix,Private For-Profit Four-Year,3,32964.0,29757.0,30347.0,78.0,36.0,0.0,20.0,20.0,20.0,47.0,1.0,1950.0,4980.0,81.0,1000.0,2,,,,,0.0,0.0,0.0,0.0,0.0,27937.0,26374.0,24276.0,34,-112
104151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15331.6,28017.0,48159.0,28017.0,9256.6,15.219999999999999,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,33.42,-111.93000000000002,4.0,Arizona State University Campus Immersion,Tempe,AZ,"Public, 4-year or above",HSI,33270,Maricopa County,85287,West,Doctor's degree - research/scholarship and professional practice,Doctor's degree,"20,000 and above",104151,Tempe,Public Four-Year,1,14934.0,14653.0,14081.0,34.0,57.0,1.0,66.0,52.0,63.0,86.0,22.0,10241.0,12201.0,89.0,59070.0,5,13199.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,55339.0,56704.0,33,-112
104160,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11705.4,17363.0,24173.0,17363.0,5630.4,9.24,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,32.69,-114.5,4.0,Arizona Western College,Yuma,AZ,"Public, 2-year",HSI,19528,Yuma County,85365-8834,West,Associate's degree,Associate's degree,"5,000 - 9,999",104160,Yuma,Public Two-Year,4,9877.0,9747.0,10121.0,75.0,25.0,2.0,,,,66.0,6.0,1669.0,5800.0,85.0,2012.0,3,6883.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,33292.0,30815.0,33,-114
104179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16477.8,27526.0,54995.0,27526.0,10402.8,17.119999999999997,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,32.23,-110.95,4.0,University of Arizona,Tucson,AZ,"Public, 4-year or above",HSI,33126,Pima County,85721-0066,West,Doctor's degree - research/scholarship and professional practice,Doctor's degree,"20,000 and above",104179,Tucson,Public Four-Year,1,17242.0,15620.0,16580.0,25.0,55.0,1.0,64.0,50.0,62.0,84.0,16.0,12459.0,13790.0,92.0,29498.0,5,12902.0,,,,0.0,0.0,0.0,0.0,0.0,47921.5,55622.0,53631.0,32,-111
104346,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4896.8,12522.0,14772.0,12522.0,-1178.2,-1.9400000000000002,12.15,121.5,1220.4,14644.8,1315.84,1296.0,1397.35,15552.0,32.96,-111.65,4.0,Central Arizona College,Coolidge,AZ,"Public, 2-year",HSI,15451,Pinal County,85128-9030,West,Associate's degree,Associate's degree,"1,000 - 4,999",104346,Coolidge,Public Two-Year,4,5933.0,6017.0,6415.0,43.0,16.0,2.0,,,,59.0,8.0,2545.0,4254.0,72.0,1030.0,2,7179.0,,,,0.0,0.0,0.0,0.0,0.0,27937.0,34163.0,34118.0,33,-112
